NEIGHBORHOOD,Under_18_Crime_Count_unit,Over_18_Crime_Count_unit,Total_Crime_Count_unit,Under_18_Percent_Local_unit,Over_18_Percent_Local_unit,Under_18_Percent_Global_unit,Over_18_Percent_Global_unit,Park_Count_unit,Non_Park_Count_unit,Park_Global_Percent_unit,Other_Global_Percent_unit,Total_Facilities_unit,Activity_Count_unit,Cabin_Count_unit,Community_Count_unit,Concession_Count_unit,Dugout_Count_unit,Firehouse_Count_unit,Medic Station_Count_unit,OFFICE_Count_unit,Office_Count_unit,POLICE_Count_unit,Police_Count_unit,Pool_Count_unit,Pool Closed_Count_unit,Pool/Rec_Count_unit,Rec Center_Count_unit,Recycling_Count_unit,Restrooms_Count_unit,SERVICE_Count_unit,STORAGE_Count_unit,Salt Dome_Count_unit,Senior_Count_unit,Service_Count_unit,Shelter_Count_unit,Storage_Count_unit,TRAINING_Count_unit,Training_Count_unit,Utility_Count_unit,Vacant_Count_unit,Activity_Percent_unit,Cabin_Percent_unit,Community_Percent_unit,Concession_Percent_unit,Dugout_Percent_unit,Firehouse_Percent_unit,Medic Station_Percent_unit,OFFICE_Percent_unit,Office_Percent_unit,POLICE_Percent_unit,Police_Percent_unit,Pool_Percent_unit,Pool Closed_Percent_unit,Pool/Rec_Percent_unit,Rec Center_Percent_unit,Recycling_Percent_unit,Restrooms_Percent_unit,SERVICE_Percent_unit,STORAGE_Percent_unit,Salt Dome_Percent_unit,Senior_Percent_unit,Service_Percent_unit,Shelter_Percent_unit,Storage_Percent_unit,TRAINING_Percent_unit,Training_Percent_unit,Utility_Percent_unit,Vacant_Percent_unit,Total_Length_With_Steps_unit,Total_Steps_unit,Length_per_Step_unit,Zero_Steps_Total_Length_unit,tree_count_unit,Under_18_Count_unit_unit,Over_18_Count_unit_unit,Total_Count_unit_unit,Under_18_Percent_Local_unit_unit,Over_18_Percent_Local_unit_unit,Under_18_Percent_Global_unit_unit,Over_18_Percent_Global_unit_unit,Park_Count_unit_unit,Non_Park_Count_unit_unit,Park_Global_Percent_unit_unit,Other_Global_Percent_unit_unit,Total_Facilities_unit_unit,Activity_Count_unit_unit,Cabin_Count_unit_unit,Community_Count_unit_unit,Concession_Count_unit_unit,Dugout_Count_unit_unit,Firehouse_Count_unit_unit,Medic Station_Count_unit_unit,OFFICE_Count_unit_unit,Office_Count_unit_unit,POLICE_Count_unit_unit,Police_Count_unit_unit,Pool_Count_unit_unit,Pool Closed_Count_unit_unit,Pool/Rec_Count_unit_unit,Rec Center_Count_unit_unit,Recycling_Count_unit_unit,Restrooms_Count_unit_unit,SERVICE_Count_unit_unit,STORAGE_Count_unit_unit,Salt Dome_Count_unit_unit,Senior_Count_unit_unit,Service_Count_unit_unit,Shelter_Count_unit_unit,Storage_Count_unit_unit,TRAINING_Count_unit_unit,Training_Count_unit_unit,Utility_Count_unit_unit,Vacant_Count_unit_unit,Activity_Percent_unit_unit,Cabin_Percent_unit_unit,Community_Percent_unit_unit,Concession_Percent_unit_unit,Dugout_Percent_unit_unit,Firehouse_Percent_unit_unit,Medic Station_Percent_unit_unit,OFFICE_Percent_unit_unit,Office_Percent_unit_unit,POLICE_Percent_unit_unit,Police_Percent_unit_unit,Pool_Percent_unit_unit,Pool Closed_Percent_unit_unit,Pool/Rec_Percent_unit_unit,Rec Center_Percent_unit_unit,Recycling_Percent_unit_unit,Restrooms_Percent_unit_unit,SERVICE_Percent_unit_unit,STORAGE_Percent_unit_unit,Salt Dome_Percent_unit_unit,Senior_Percent_unit_unit,Service_Percent_unit_unit,Shelter_Percent_unit_unit,Storage_Percent_unit_unit,TRAINING_Percent_unit_unit,Training_Percent_unit_unit,Utility_Percent_unit_unit,Vacant_Percent_unit_unit,Total_Length_With_Steps_unit_unit,Total_Steps_unit_unit,Length_per_Step_unit_unit,Zero_Steps_Total_Length_unit_unit,tree_count_unit_unit,Under_18_Count,Over_18_Count,Total_Count,Under_18_Percent_Local,Over_18_Percent_Local,Under_18_Percent_Global,Over_18_Percent_Global,Park_Count,Non_Park_Count,Park_Global_Percent,Other_Global_Percent,Total_Facilities,Activity_Count,Cabin_Count,Community_Count,Concession_Count,Dugout_Count,Firehouse_Count,Medic Station_Count,OFFICE_Count,Office_Count,POLICE_Count,Police_Count,Pool_Count,Pool Closed_Count,Pool/Rec_Count,Rec Center_Count,Recycling_Count,Restrooms_Count,SERVICE_Count,STORAGE_Count,Salt Dome_Count,Senior_Count,Service_Count,Shelter_Count,Storage_Count,TRAINING_Count,Training_Count,Utility_Count,Vacant_Count,Activity_Percent,Cabin_Percent,Community_Percent,Concession_Percent,Dugout_Percent,Firehouse_Percent,Medic Station_Percent,OFFICE_Percent,Office_Percent,POLICE_Percent,Police_Percent,Pool_Percent,Pool Closed_Percent,Pool/Rec_Percent,Rec Center_Percent,Recycling_Percent,Restrooms_Percent,SERVICE_Percent,STORAGE_Percent,Salt Dome_Percent,Senior_Percent,Service_Percent,Shelter_Percent,Storage_Percent,TRAINING_Percent,Training_Percent,Utility_Percent,Vacant_Percent,Total_Length_With_Steps,Total_Steps,Length_per_Step,Zero_Steps_Total_Length,tree_count
Bloomfield,741.955470668986,26160.800299143506,26902.75576981249,0.7578707565566739,26.7219614904428,0.20377793756357668,0.43619508627167025,82.43949674099844,0.0,0.5388202401372447,0.0,164.87899348199687,0.0,0.0,0.0,27.47983224699948,27.47983224699948,0.0,27.47983224699948,0.0,0.0,0.0,0.0,0.0,0.0,27.47983224699948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47983224699948,0.0,0.0,27.47983224699948,0.0,0.0,0.0,0.0,0.8587447577187337,0.6542817201666541,0.0,2.747983224699948,0.0,0.0,0.0,0.0,0.0,0.0,4.579972041166578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1449930102916432,0.0,0.0,1.373991612349974,0.0,12558.283336878761,4946.369804459906,69.76824076043756,0.0,39461.039106691256,20388.811868727276,718894.4036677174,739283.2155364446,20.82616125508398,734.3150190681483,5.599783539886621,11.986567797710965,2265.423540969697,0.0,14.80668981025946,0.0,4530.847081939394,0.0,0.0,0.0,755.1411803232324,755.1411803232324,0.0,755.1411803232324,0.0,0.0,0.0,0.0,0.0,0.0,755.1411803232324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.1411803232324,0.0,0.0,755.1411803232324,0.0,0.0,0.0,0.0,23.598161885101014,17.97955191245791,0.0,75.51411803232325,0.0,0.0,0.0,0.0,0.0,0.0,125.85686338720537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.464215846801306,0.0,0.0,37.75705901616163,0.0,345099.5194077172,135925.41245818185,1917.2195522650957,0.0,1084382.734944162,27,952,979,0.027579162410623,0.9724208375893768,0.0074155451798956,0.0158732805335556,3.0,0.0,0.0196078431372549,0.0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.03125,0.0238095238095238,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.05,0.0,457.0,180.0,2.5388888888888888,0.0,1436
Bluff,89.50329583620598,14758.099002325518,14847.602298161724,0.05994862413677544,9.884862024330554,0.024582064223071784,0.24607084622468484,9.94481064846733,0.0,0.0649987624082832,0.0,29.83443194540199,0.0,0.0,0.0,0.0,0.0,9.94481064846733,0.0,0.0,9.94481064846733,0.0,9.94481064846733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35517180887383304,0.0,0.0,0.43238307167249246,0.0,1.2431013310584162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.1054667585913,1780.121106075652,16.000589199768665,0.0,2207.7479639597473,890.0933295048229,146766.5001094619,147656.59343896672,0.59617771567637,98.30308111819282,0.24446397404691206,2.4471279718126127,98.8992588338692,0.0,0.6464003845350927,0.0,296.6977765016076,0.0,0.0,0.0,0.0,0.0,98.8992588338692,0.0,0.0,98.8992588338692,0.0,98.8992588338692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532116386923898,0.0,0.0,4.299967775385616,0.0,12.36240735423365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28482.986544154333,17702.967331262586,159.12282985561077,0.0,21955.635461118964,9,1484,1493,0.0060281312793034,0.9939718687206964,0.0024718483932985,0.0247436431846602,1.0,0.0,0.0065359477124183,0.0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0434782608695652,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,179.0,1.6089385474860336,0.0,222
Brighton Heights,653.8332945375408,6072.174022418088,6726.007316955628,0.5885088159653832,5.465503170493328,0.17957519762085694,0.10124508582606187,18.162035959376134,6.054011986458711,0.11870611738154335,0.10810735690104807,84.75616781042196,0.0,0.0,0.0,12.108023972917422,30.270059932293556,6.054011986458711,0.0,0.0,0.0,0.0,0.0,12.108023972917422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.054011986458711,0.0,12.108023972917422,6.054011986458711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37837574915366945,0.7207157126736558,0.21621471380209673,0.0,0.0,0.0,0.0,0.0,0.465693229727593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37837574915366945,0.0,0.19529070924060338,0.25225049943577926,0.0,0.0,0.0,0.0,8596.69702077137,3202.572340836658,16.250845029813554,0.0,5509.150907677427,3958.314602276061,36761.01431558231,40719.328917858365,3.5628394259910534,33.088221706194695,1.0871503988673596,0.6129389631610195,109.95318339655725,36.65106113218575,0.7186482574938382,0.6544832345033149,513.1148558506005,0.0,0.0,0.0,73.3021222643715,183.25530566092874,36.65106113218575,0.0,0.0,0.0,0.0,0.0,73.3021222643715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65106113218575,0.0,73.3021222643715,36.65106113218575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2906913207616095,4.363221563355444,1.3089664690066334,0.0,0.0,0.0,0.0,0.0,2.8193123947835184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2906913207616095,0.0,1.1822922945866359,1.527127547174404,0.0,0.0,0.0,0.0,52044.506807703765,19388.41133892626,98.38281060057423,0.0,33352.465630289036,108,1003,1111,0.0972097209720972,0.9027902790279028,0.0296621807195825,0.0167236348478532,3.0,1.0,0.0196078431372549,0.0178571428571428,14,0,0,0,2,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0625,0.119047619047619,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.032258064516129,0.0416666666666666,0.0,0.0,0.0,0.0,1420.0,529.0,2.6843100189035916,0.0,910
Brighton Heights,1733.047975062371,16094.88073136628,17827.92870642865,1.559899167472881,14.486841342363888,0.4759813169630237,0.26835982878476383,48.140221529510306,16.04674050983677,0.3146419707811131,0.2865489376756557,224.6543671377148,0.0,0.0,0.0,32.09348101967354,80.23370254918385,16.04674050983677,0.0,0.0,0.0,0.0,0.0,32.09348101967354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04674050983677,0.0,32.09348101967354,16.04674050983677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0029212818647981,1.9103262511710433,0.573097875351313,0.0,0.0,0.0,0.0,0.0,1.2343646546028282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0029212818647981,0.0,0.5176367906398952,0.6686141879098644,0.0,0.0,0.0,0.0,22786.371523968213,8488.725729703652,43.07442632130097,0.0,14602.533863951461,27809.771146923933,258270.37463300655,286080.14577993046,25.031297161947734,232.4665838280887,7.637948680836008,4.306300535773329,772.4936429701092,257.49788099003644,5.048978058628165,4.598176446250636,3604.9703338605104,0.0,0.0,0.0,514.9957619800729,1287.4894049501822,257.49788099003644,0.0,0.0,0.0,0.0,0.0,514.9957619800729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.49788099003644,0.0,514.9957619800729,257.49788099003644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093617561877277,30.65450964167099,9.196352892501297,0.0,0.0,0.0,0.0,0.0,19.807529306925876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093617561877277,0.0,8.306383257743102,10.729078374584835,0.0,0.0,0.0,0.0,365646.99100585177,136216.37904372928,691.2041417879994,0.0,234323.07170093316,108,1003,1111,0.0972097209720972,0.9027902790279028,0.0296621807195825,0.0167236348478532,3.0,1.0,0.0196078431372549,0.0178571428571428,14,0,0,0,2,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0625,0.119047619047619,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.032258064516129,0.0416666666666666,0.0,0.0,0.0,0.0,1420.0,529.0,2.6843100189035916,0.0,910
Brighton Heights,839.9508721217942,7800.654858686663,8640.605730808456,0.7560313880484195,7.021291501968193,0.23069235707821842,0.13006510810648816,23.33196867004984,7.777322890016613,0.1524965272552277,0.13888076589315335,108.88252046023258,0.0,0.0,0.0,15.554645780033226,38.886614450083066,7.777322890016613,0.0,0.0,0.0,0.0,0.0,15.554645780033226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777322890016613,0.0,15.554645780033226,7.777322890016613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860826806260383,0.9258717726210249,0.27776153178630747,0.0,0.0,0.0,0.0,0.0,0.5982556069243546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860826806260383,0.0,0.2508813835489227,0.32405512041735834,0.0,0.0,0.0,0.0,11043.79850382359,4114.203808818788,20.876745753919828,0.0,7077.363829915118,6532.569144242247,60668.21158958309,67200.78073382533,5.879900219840005,54.60685111573635,1.794168949256314,1.0115583424690757,181.4602540067291,60.48675133557636,1.1860147320701246,1.08012055956386,846.814518698069,0.0,0.0,0.0,120.97350267115272,302.43375667788183,60.48675133557636,0.0,0.0,0.0,0.0,0.0,120.97350267115272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48675133557636,0.0,120.97350267115272,60.48675133557636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7804219584735224,7.200803730425754,2.160241119127726,0.0,0.0,0.0,0.0,0.0,4.652827025813565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7804219584735224,0.0,1.9511855269540739,2.5202813056490108,0.0,0.0,0.0,0.0,85891.18689651843,31997.491456519896,162.3651926210178,0.0,55042.94371537449,108,1003,1111,0.0972097209720972,0.9027902790279028,0.0296621807195825,0.0167236348478532,3.0,1.0,0.0196078431372549,0.0178571428571428,14,0,0,0,2,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0625,0.119047619047619,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.032258064516129,0.0416666666666666,0.0,0.0,0.0,0.0,1420.0,529.0,2.6843100189035916,0.0,910
Brookline,409.8317771051293,4980.431881772809,5390.263658877938,0.2967645018864076,3.6063952800672046,0.11256022441777755,0.08304179877903793,7.806319563907223,3.9031597819536117,0.05102169649612564,0.06969928182059999,74.16003585711863,0.0,0.0,0.0,11.709479345860835,27.322118473675282,3.9031597819536117,0.0,0.0,0.0,0.0,0.0,7.806319563907223,0.0,3.9031597819536117,3.9031597819536117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.709479345860835,3.9031597819536117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659212295581511,0.6505266303256018,0.13939856364120037,0.0,0.0,0.0,0.0,0.0,0.30024306015027774,0.0,0.6505266303256018,0.6505266303256018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18886257009452942,0.16263165758140025,0.0,0.0,0.0,0.0,17790.602286144564,4898.4655263517825,14.175778714059412,882.1141107215163,3329.395294006431,1599.6389097633175,19439.421417695175,21039.06032745849,1.158319268474523,14.076337014985645,0.43934054099514225,0.32412540921542543,30.469312566920333,15.234656283460167,0.19914583377072112,0.27204743363321643,289.4584693857432,0.0,0.0,0.0,45.7039688503805,106.64259398422116,15.234656283460167,0.0,0.0,0.0,0.0,0.0,30.469312566920333,0.0,15.234656283460167,15.234656283460167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7039688503805,15.234656283460167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4282490265743906,2.5391093805766936,0.5440948672664343,0.0,0.0,0.0,0.0,0.0,1.1718966371892432,0.0,2.5391093805766936,2.5391093805766936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7371607879093622,0.6347773451441726,0.0,0.0,0.0,0.0,69439.56334001145,19119.493635742507,55.33032935459079,3443.032320061998,12995.161809791523,105,1276,1381,0.0760318609703113,0.9239681390296888,0.0288382312551496,0.0212755314714464,2.0,1.0,0.0130718954248366,0.0178571428571428,19,0,0,0,3,7,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.09375,0.1666666666666666,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.0416666666666666,0.0,0.0,0.0,0.0,4558.0,1255.0,3.631872509960159,226.0,853
Brookline,543.0665196661206,6599.55122946638,7142.617749132501,0.39324150591319346,4.778820586145099,0.14915312267676986,0.11003836981186109,10.344124184116584,5.172062092058292,0.0676086547981476,0.09235825164389777,98.26917974910755,0.0,0.0,0.0,15.516186276174876,36.204434644408046,5.172062092058292,0.0,0.0,0.0,0.0,0.0,10.344124184116584,0.0,5.172062092058292,5.172062092058292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516186276174876,5.172062092058292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848808211304649,0.8620103486763816,0.18471650328779607,0.0,0.0,0.0,0.0,0.0,0.39785093015833,0.0,0.8620103486763816,0.8620103486763816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502610689705623,0.21550258716909515,0.0,0.0,0.0,0.0,23574.259015601696,6490.937925533156,18.78427013195354,1168.886032805174,4411.768964525723,2808.773759831171,34133.28873851976,36942.062498350926,2.0338694857575446,24.716356798348855,0.7714292117086414,0.5691252811758183,53.50045256821279,26.750226284106397,0.3496761605765541,0.4776826122161841,508.25429939802154,0.0,0.0,0.0,80.25067885231918,187.25158398874478,26.750226284106397,0.0,0.0,0.0,0.0,0.0,53.50045256821279,0.0,26.750226284106397,26.750226284106397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25067885231918,26.750226284106397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5078337141349745,4.458371047351064,0.9553652244323709,0.0,0.0,0.0,0.0,0.0,2.0577097141620295,0.0,4.458371047351064,4.458371047351064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2943657879406307,1.1145927618377647,0.0,0.0,0.0,0.0,121927.53140295696,33571.53398655352,97.15341147645972,6045.551140208046,22817.943020342755,105,1276,1381,0.0760318609703113,0.9239681390296888,0.0288382312551496,0.0212755314714464,2.0,1.0,0.0130718954248366,0.0178571428571428,19,0,0,0,3,7,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.09375,0.1666666666666666,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.0416666666666666,0.0,0.0,0.0,0.0,4558.0,1255.0,3.631872509960159,226.0,853
Brookline,1650.590348953673,20058.602716808444,21709.193065762116,1.195213866005555,14.524694219267522,0.4533343446728009,0.33444939919647204,31.43981617054615,15.719908085273074,0.205488994578733,0.2807126443798755,298.6782536201884,0.0,0.0,0.0,47.15972425581923,110.03935659691153,15.719908085273074,0.0,0.0,0.0,0.0,0.0,31.43981617054615,0.0,15.719908085273074,15.719908085273074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15972425581923,15.719908085273074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4737413829943509,2.619984680878845,0.5614252887597524,0.0,0.0,0.0,0.0,0.0,1.2092236988671592,0.0,2.619984680878845,2.619984680878845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606407138035352,0.6549961702197105,0.0,0.0,0.0,0.0,71651.34105267467,19728.48464701771,57.09270203400372,3552.699227271715,13409.081596737933,25947.12857199055,315319.3910272375,341266.51959922805,18.788652115851214,228.32685809358262,7.126374230153934,5.257513814543343,494.23102041886756,247.11551020943378,3.2302681073128596,4.4127769680255895,4695.1946939792415,0.0,0.0,0.0,741.3465306283015,1729.8085714660367,247.11551020943378,0.0,0.0,0.0,0.0,0.0,494.23102041886756,0.0,247.11551020943378,247.11551020943378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.3465306283015,247.11551020943378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16707908213442,41.18591836823895,8.825553936051202,0.0,0.0,0.0,0.0,0.0,19.00888540072567,0.0,41.18591836823895,41.18591836823895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.957202106908076,10.296479592059725,0.0,0.0,0.0,0.0,1126352.4955345993,310129.9653128394,897.4920283144216,55848.105307332036,210789.53020864702,105,1276,1381,0.0760318609703113,0.9239681390296888,0.0288382312551496,0.0212755314714464,2.0,1.0,0.0130718954248366,0.0178571428571428,19,0,0,0,3,7,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.09375,0.1666666666666666,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.0416666666666666,0.0,0.0,0.0,0.0,4558.0,1255.0,3.631872509960159,226.0,853
Brookline,538.7152918788092,6546.673451784387,7085.388743663197,0.39009072547343143,4.7405311019438,0.14795805874177637,0.10915670615730515,10.261243654834463,5.130621827417231,0.0670669519923821,0.09161824691816456,97.48181472092739,0.0,0.0,0.0,15.391865482251694,35.91435279192062,5.130621827417231,0.0,0.0,0.0,0.0,0.0,10.261243654834463,0.0,5.130621827417231,5.130621827417231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.391865482251694,5.130621827417231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48099579632036543,0.8551036379028716,0.18323649383632962,0.0,0.0,0.0,0.0,0.0,0.39466321749363303,0.0,0.8551036379028716,0.8551036379028716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24825589487502706,0.21377590947571765,0.0,0.0,0.0,0.0,23385.37428936774,6438.930393408626,18.633764373998197,1159.5205329962944,4376.420418786898,2763.9444352768633,33588.505708697885,36352.45014397475,2.00140799078701,24.32187234518312,0.7591168457228387,0.5600417792196387,52.64656067194026,26.32328033597013,0.34409516779045923,0.4700585774280366,500.1423263834324,0.0,0.0,0.0,78.96984100791039,184.26296235179092,26.32328033597013,0.0,0.0,0.0,0.0,0.0,52.64656067194026,0.0,26.32328033597013,26.32328033597013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96984100791039,26.32328033597013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4678075314971997,4.387213389328354,0.9401171548560757,0.0,0.0,0.0,0.0,0.0,2.0248677181515475,0.0,4.387213389328354,4.387213389328354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2737071130308113,1.096803347332087,0.0,0.0,0.0,0.0,119981.51177135186,33035.71682164251,95.60279822418472,5949.06135592925,22453.75812658252,105,1276,1381,0.0760318609703113,0.9239681390296888,0.0288382312551496,0.0212755314714464,2.0,1.0,0.0130718954248366,0.0178571428571428,19,0,0,0,3,7,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.09375,0.1666666666666666,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.0416666666666666,0.0,0.0,0.0,0.0,4558.0,1255.0,3.631872509960159,226.0,853
California-Kirkbride,247.02821304611717,5293.461708131083,5540.489921177199,0.7867140542869956,16.858158306149946,0.06784625461305015,0.0882611372760492,0.0,0.0,0.0,0.0,17.644872360436942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.644872360436942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2056090450546177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30702.077907160277,13127.785036165084,41.26623374618317,0.0,1658.6180018810724,4358.781288625561,93402.45618483346,97761.237473459,13.881469072055895,297.4600515440556,1.1971385027809758,1.5573565016228912,0.0,0.0,0.0,0.0,311.3415206161115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3415206161115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91769007701394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541734.245872034,231638.09133838693,728.1374272473576,0.0,29266.10293791448,14,300,314,0.0445859872611464,0.9554140127388536,0.0038450975006866,0.0050020842017507,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,744.0,2.338709677419355,0.0,94
